package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
978,49854,1465,False,2235,"With <token>wanton</token> heed, and giddy cunning, The  melting  voice through  mazes  running ;",The Romans determined now to make an effectual <token>effort</token> to rid themselves of their foe.,Yes,0 days 00:00:04.009977000,No,,high quality feedback
978,49854,1917,False,2235,"With <token>wanton</token> heed, and giddy cunning, The  melting  voice through  mazes  running ;",The Romans determined now to make an effectual <token>effort</token> to rid themselves of their foe.,Yes,0 days 00:00:04.813714000,No,,high quality feedback
978,49854,1980,True,2235,"With <token>wanton</token> heed, and giddy cunning, The  melting  voice through  mazes  running ;",The Romans determined now to make an effectual <token>effort</token> to rid themselves of their foe.,Yes,0 days 00:00:08.341260000,No,No,high quality feedback
978,49854,1988,True,2235,"With <token>wanton</token> heed, and giddy cunning, The  melting  voice through  mazes  running ;",The Romans determined now to make an effectual <token>effort</token> to rid themselves of their foe.,No,0 days 00:00:16.709986000,No,No,high quality feedback
978,49496,1465,False,2380,What does this border life <token>engender</token> in a pioneer who holds his own in it?,There is something very symbolic of Shaw in the fact that his farce begins in a <token>dentist</token>'s.,No,0 days 00:00:03.297821000,No,,high quality feedback
978,49496,1917,False,2380,What does this border life <token>engender</token> in a pioneer who holds his own in it?,There is something very symbolic of Shaw in the fact that his farce begins in a <token>dentist</token>'s.,No,0 days 00:00:04.666930000,No,,high quality feedback
978,49496,1980,True,2380,What does this border life <token>engender</token> in a pioneer who holds his own in it?,There is something very symbolic of Shaw in the fact that his farce begins in a <token>dentist</token>'s.,No,0 days 00:00:03.231223000,No,No,high quality feedback
978,49496,1988,True,2380,What does this border life <token>engender</token> in a pioneer who holds his own in it?,There is something very symbolic of Shaw in the fact that his farce begins in a <token>dentist</token>'s.,No,0 days 00:00:06.387618000,No,No,high quality feedback
978,49487,1465,False,1925,Sites might be refused for needful public purposes ; fancy prices might be asked for pure <token>cupidity</token>.,"For a man of high <token>equalities</token>, it is rare to find a meet companion ; painful and injurious to want one.",No,0 days 00:00:06.336682000,No,,high quality feedback
978,49487,1917,False,1925,Sites might be refused for needful public purposes ; fancy prices might be asked for pure <token>cupidity</token>.,"For a man of high <token>equalities</token>, it is rare to find a meet companion ; painful and injurious to want one.",Yes,0 days 00:00:03.774867000,No,,high quality feedback
978,49487,1980,True,1925,Sites might be refused for needful public purposes ; fancy prices might be asked for pure <token>cupidity</token>.,"For a man of high <token>equalities</token>, it is rare to find a meet companion ; painful and injurious to want one.",No,0 days 00:00:07.020450000,No,No,high quality feedback
978,49487,1988,True,1925,Sites might be refused for needful public purposes ; fancy prices might be asked for pure <token>cupidity</token>.,"For a man of high <token>equalities</token>, it is rare to find a meet companion ; painful and injurious to want one.",No,0 days 00:00:21.207170000,No,No,high quality feedback
978,48463,1465,False,714,"She found Ruth considerably less <token>malleable</token> than she had been before marriage, and she resented the change.","She is <token>pliable</token>, and I can be strong in my recommendations of him.""",No,0 days 00:00:06.272030000,Yes,,high quality feedback
978,48463,1917,False,714,"She found Ruth considerably less <token>malleable</token> than she had been before marriage, and she resented the change.","She is <token>pliable</token>, and I can be strong in my recommendations of him.""",No,0 days 00:00:07.959483000,Yes,,high quality feedback
978,48463,1980,True,714,"She found Ruth considerably less <token>malleable</token> than she had been before marriage, and she resented the change.","She is <token>pliable</token>, and I can be strong in my recommendations of him.""",No,0 days 00:00:06.287705000,Yes,Yes,high quality feedback
978,48463,1988,True,714,"She found Ruth considerably less <token>malleable</token> than she had been before marriage, and she resented the change.","She is <token>pliable</token>, and I can be strong in my recommendations of him.""",Yes,0 days 00:00:18.493802000,Yes,Yes,high quality feedback
978,49988,1465,False,2490,"Alarm grew in Garnache's mind, but his face maintained its foolish vacancy, its <token>inane</token> smile.",One <token>tenth</token> of the men had actually died of wounds or disease.,No,0 days 00:00:03.330835000,No,,high quality feedback
978,49988,1917,False,2490,"Alarm grew in Garnache's mind, but his face maintained its foolish vacancy, its <token>inane</token> smile.",One <token>tenth</token> of the men had actually died of wounds or disease.,Yes,0 days 00:00:08.019816000,No,,high quality feedback
978,49988,1980,True,2490,"Alarm grew in Garnache's mind, but his face maintained its foolish vacancy, its <token>inane</token> smile.",One <token>tenth</token> of the men had actually died of wounds or disease.,No,0 days 00:00:03.408275000,No,No,high quality feedback
978,49988,1988,True,2490,"Alarm grew in Garnache's mind, but his face maintained its foolish vacancy, its <token>inane</token> smile.",One <token>tenth</token> of the men had actually died of wounds or disease.,No,0 days 00:00:16.241348000,No,No,high quality feedback
978,48221,1465,False,2372,Such men are too shrewd to be herded into an <token>untenable</token> position and too valiant to surrender a tenable one.,"If it should be otherwise, things must fall into an <token>hideous</token> disorder.",No,0 days 00:00:03.686020000,No,,high quality feedback
978,48221,1917,False,2372,Such men are too shrewd to be herded into an <token>untenable</token> position and too valiant to surrender a tenable one.,"If it should be otherwise, things must fall into an <token>hideous</token> disorder.",No,0 days 00:00:04.450329000,No,,high quality feedback
978,48221,1980,True,2372,Such men are too shrewd to be herded into an <token>untenable</token> position and too valiant to surrender a tenable one.,"If it should be otherwise, things must fall into an <token>hideous</token> disorder.",Yes,0 days 00:00:02.796939000,No,No,high quality feedback
978,48221,1988,True,2372,Such men are too shrewd to be herded into an <token>untenable</token> position and too valiant to surrender a tenable one.,"If it should be otherwise, things must fall into an <token>hideous</token> disorder.",No,0 days 00:00:29.950783000,No,No,high quality feedback
978,48403,1465,False,2527,He considered these <token>philosophical</token> views of Mind and Nature to be instinct with the intensest spirit of poetry.,"There, lying in the midst of the ferns, lay an Indian with sullen, <token>somber</token> face set in the repose of death.",No,0 days 00:00:02.925395000,No,,high quality feedback
978,48403,1917,False,2527,He considered these <token>philosophical</token> views of Mind and Nature to be instinct with the intensest spirit of poetry.,"There, lying in the midst of the ferns, lay an Indian with sullen, <token>somber</token> face set in the repose of death.",Yes,0 days 00:00:04.683393000,No,,high quality feedback
978,48403,1980,True,2527,He considered these <token>philosophical</token> views of Mind and Nature to be instinct with the intensest spirit of poetry.,"There, lying in the midst of the ferns, lay an Indian with sullen, <token>somber</token> face set in the repose of death.",No,0 days 00:00:03.939065000,No,No,high quality feedback
978,48403,1988,True,2527,He considered these <token>philosophical</token> views of Mind and Nature to be instinct with the intensest spirit of poetry.,"There, lying in the midst of the ferns, lay an Indian with sullen, <token>somber</token> face set in the repose of death.",Yes,0 days 00:00:51.539204000,No,No,high quality feedback
978,49593,1465,False,1845,"""I will not listen to, or--or permit in my presence any <token>aspersion</token> against that young lady !""","That woman's like the Prior's niece who comes 170 To care about his <token>asthma</token> : it's the life !""",No,0 days 00:00:03.324521000,No,,high quality feedback
978,49593,1917,False,1845,"""I will not listen to, or--or permit in my presence any <token>aspersion</token> against that young lady !""","That woman's like the Prior's niece who comes 170 To care about his <token>asthma</token> : it's the life !""",Yes,0 days 00:00:05.122455000,No,,high quality feedback
978,49593,1980,True,1845,"""I will not listen to, or--or permit in my presence any <token>aspersion</token> against that young lady !""","That woman's like the Prior's niece who comes 170 To care about his <token>asthma</token> : it's the life !""",No,0 days 00:00:02.854384000,No,No,high quality feedback
978,49593,1988,True,1845,"""I will not listen to, or--or permit in my presence any <token>aspersion</token> against that young lady !""","That woman's like the Prior's niece who comes 170 To care about his <token>asthma</token> : it's the life !""",No,0 days 00:00:20.346631000,No,No,high quality feedback
978,48961,1465,False,1859,"It was <token>bombastic</token> stuff, but my blind, boyish belief in it gave it dignity.",I am not one of those men who keep their morals and their business in <token>watertight</token> compartments.,No,0 days 00:00:06.562702000,No,,high quality feedback
978,48961,1917,False,1859,"It was <token>bombastic</token> stuff, but my blind, boyish belief in it gave it dignity.",I am not one of those men who keep their morals and their business in <token>watertight</token> compartments.,No,0 days 00:00:03.841818000,No,,high quality feedback
978,48961,1980,True,1859,"It was <token>bombastic</token> stuff, but my blind, boyish belief in it gave it dignity.",I am not one of those men who keep their morals and their business in <token>watertight</token> compartments.,No,0 days 00:00:02.902404000,No,No,high quality feedback
978,48961,1988,True,1859,"It was <token>bombastic</token> stuff, but my blind, boyish belief in it gave it dignity.",I am not one of those men who keep their morals and their business in <token>watertight</token> compartments.,No,0 days 00:00:35.151550000,No,No,high quality feedback
978,49301,1465,False,2561,Her pale face and languid air perplexed and <token>worried</token> her father and her friends.,To the improvised strains of “ I did not want to do it ” the prisoner <token>strode</token> forth to freedom.,No,0 days 00:00:06.052914000,No,,high quality feedback
978,49301,1917,False,2561,Her pale face and languid air perplexed and <token>worried</token> her father and her friends.,To the improvised strains of “ I did not want to do it ” the prisoner <token>strode</token> forth to freedom.,Yes,0 days 00:00:05.148045000,No,,high quality feedback
978,49301,1980,True,2561,Her pale face and languid air perplexed and <token>worried</token> her father and her friends.,To the improvised strains of “ I did not want to do it ” the prisoner <token>strode</token> forth to freedom.,No,0 days 00:00:02.832716000,No,No,high quality feedback
978,49301,1988,True,2561,Her pale face and languid air perplexed and <token>worried</token> her father and her friends.,To the improvised strains of “ I did not want to do it ” the prisoner <token>strode</token> forth to freedom.,No,0 days 00:00:17.761502000,No,No,high quality feedback
978,48929,1465,False,1283,"So self communed I. Thwart my wistful way did a damsel <token>saunter</token>, Fair, the while unformed to be all eclipsing ;",Behind the bench was a little <token>promenade</token> under the wall where people sometimes walked instead of on the gravel.,No,0 days 00:00:06.318434000,Yes,,high quality feedback
978,48929,1917,False,1283,"So self communed I. Thwart my wistful way did a damsel <token>saunter</token>, Fair, the while unformed to be all eclipsing ;",Behind the bench was a little <token>promenade</token> under the wall where people sometimes walked instead of on the gravel.,Yes,0 days 00:00:07.585101000,Yes,,high quality feedback
978,48929,1980,True,1283,"So self communed I. Thwart my wistful way did a damsel <token>saunter</token>, Fair, the while unformed to be all eclipsing ;",Behind the bench was a little <token>promenade</token> under the wall where people sometimes walked instead of on the gravel.,No,0 days 00:00:10.942284000,Yes,Yes,high quality feedback
978,48929,1988,True,1283,"So self communed I. Thwart my wistful way did a damsel <token>saunter</token>, Fair, the while unformed to be all eclipsing ;",Behind the bench was a little <token>promenade</token> under the wall where people sometimes walked instead of on the gravel.,Yes,0 days 00:01:38.427967000,Yes,Yes,high quality feedback
978,48321,1465,False,948,"Some passages of it, and those not a few, are of the first order of the <token>pathetic</token> and descriptive.'",And here again the same <token>pitiful</token> lack of money was everywhere apparent.,No,0 days 00:00:03.934866000,Yes,,high quality feedback
978,48321,1917,False,948,"Some passages of it, and those not a few, are of the first order of the <token>pathetic</token> and descriptive.'",And here again the same <token>pitiful</token> lack of money was everywhere apparent.,Yes,0 days 00:00:06.905256000,Yes,,high quality feedback
978,48321,1980,True,948,"Some passages of it, and those not a few, are of the first order of the <token>pathetic</token> and descriptive.'",And here again the same <token>pitiful</token> lack of money was everywhere apparent.,Yes,0 days 00:00:02.846736000,Yes,Yes,high quality feedback
978,48321,1988,True,948,"Some passages of it, and those not a few, are of the first order of the <token>pathetic</token> and descriptive.'",And here again the same <token>pitiful</token> lack of money was everywhere apparent.,Yes,0 days 00:00:11.003464000,Yes,Yes,high quality feedback
978,49223,1465,False,1997,"To <token>expunge</token> such is greatly the duty of every man, especially of every King.","That picture, seen in the brilliant white light of the lantern, is <token>etched</token> for ever upon my brain.",No,0 days 00:00:04.195279000,No,,high quality feedback
978,49223,1917,False,1997,"To <token>expunge</token> such is greatly the duty of every man, especially of every King.","That picture, seen in the brilliant white light of the lantern, is <token>etched</token> for ever upon my brain.",Yes,0 days 00:00:07.641466000,No,,high quality feedback
978,49223,1980,True,1997,"To <token>expunge</token> such is greatly the duty of every man, especially of every King.","That picture, seen in the brilliant white light of the lantern, is <token>etched</token> for ever upon my brain.",No,0 days 00:00:04.642568000,No,No,high quality feedback
978,49223,1988,True,1997,"To <token>expunge</token> such is greatly the duty of every man, especially of every King.","That picture, seen in the brilliant white light of the lantern, is <token>etched</token> for ever upon my brain.",No,0 days 00:00:27.676318000,No,No,high quality feedback
978,49745,1465,False,1992,"And as I realized this, I saw simultaneously how I could throw one more sop to my <token>exigent</token> conscience.","“ I shall give her notice to go as soon as the New Year <token>festivities</token> are over, ” said the Baroness ;",No,0 days 00:00:03.423501000,No,,high quality feedback
978,49745,1917,False,1992,"And as I realized this, I saw simultaneously how I could throw one more sop to my <token>exigent</token> conscience.","“ I shall give her notice to go as soon as the New Year <token>festivities</token> are over, ” said the Baroness ;",No,0 days 00:00:03.789591000,No,,high quality feedback
978,49745,1980,True,1992,"And as I realized this, I saw simultaneously how I could throw one more sop to my <token>exigent</token> conscience.","“ I shall give her notice to go as soon as the New Year <token>festivities</token> are over, ” said the Baroness ;",No,0 days 00:00:07.160617000,No,No,high quality feedback
978,49745,1988,True,1992,"And as I realized this, I saw simultaneously how I could throw one more sop to my <token>exigent</token> conscience.","“ I shall give her notice to go as soon as the New Year <token>festivities</token> are over, ” said the Baroness ;",No,0 days 00:00:23.478414000,No,No,high quality feedback
978,49838,1465,False,382,"Sir William still depended on the <token>panacea</token> of a marriage, if only the girl would live.",In guid time comes an antidote Against sic poison'd <token>nostrum</token> ;,Yes,0 days 00:00:03.699184000,Yes,,high quality feedback
978,49838,1917,False,382,"Sir William still depended on the <token>panacea</token> of a marriage, if only the girl would live.",In guid time comes an antidote Against sic poison'd <token>nostrum</token> ;,Yes,0 days 00:00:03.730779000,Yes,,high quality feedback
978,49838,1980,True,382,"Sir William still depended on the <token>panacea</token> of a marriage, if only the girl would live.",In guid time comes an antidote Against sic poison'd <token>nostrum</token> ;,Yes,0 days 00:00:09.312495000,Yes,Yes,high quality feedback
978,49838,1988,True,382,"Sir William still depended on the <token>panacea</token> of a marriage, if only the girl would live.",In guid time comes an antidote Against sic poison'd <token>nostrum</token> ;,Yes,0 days 00:00:14.393452000,Yes,Yes,high quality feedback
978,49802,1465,False,1344,"Ben.  These women? <token>heyday</token> ! then, it seems, you do not know they are your nieces.",125 And where the burning wheels Eddied above the mountain's loftiest <token>peak</token> Was traced a line of lightning.,Yes,0 days 00:00:03.621931000,Yes,,high quality feedback
978,49802,1917,False,1344,"Ben.  These women? <token>heyday</token> ! then, it seems, you do not know they are your nieces.",125 And where the burning wheels Eddied above the mountain's loftiest <token>peak</token> Was traced a line of lightning.,No,0 days 00:00:04.021410000,Yes,,high quality feedback
978,49802,1980,True,1344,"Ben.  These women? <token>heyday</token> ! then, it seems, you do not know they are your nieces.",125 And where the burning wheels Eddied above the mountain's loftiest <token>peak</token> Was traced a line of lightning.,Yes,0 days 00:00:02.549476000,Yes,Yes,high quality feedback
978,49802,1988,True,1344,"Ben.  These women? <token>heyday</token> ! then, it seems, you do not know they are your nieces.",125 And where the burning wheels Eddied above the mountain's loftiest <token>peak</token> Was traced a line of lightning.,Yes,0 days 00:00:18.177864000,Yes,Yes,high quality feedback
978,49625,1465,False,744,"The soldiers were greatly <token>animated</token> and excited by these promises, and were in haste to have the contest come on.","Let me try to <token>enliven</token> you by some wonderful tricks I have learnt, to kill time.",No,0 days 00:00:07.246046000,Yes,,high quality feedback
978,49625,1917,False,744,"The soldiers were greatly <token>animated</token> and excited by these promises, and were in haste to have the contest come on.","Let me try to <token>enliven</token> you by some wonderful tricks I have learnt, to kill time.",Yes,0 days 00:00:08.227078000,Yes,,high quality feedback
978,49625,1980,True,744,"The soldiers were greatly <token>animated</token> and excited by these promises, and were in haste to have the contest come on.","Let me try to <token>enliven</token> you by some wonderful tricks I have learnt, to kill time.",Yes,0 days 00:00:02.989774000,Yes,Yes,high quality feedback
978,49625,1988,True,744,"The soldiers were greatly <token>animated</token> and excited by these promises, and were in haste to have the contest come on.","Let me try to <token>enliven</token> you by some wonderful tricks I have learnt, to kill time.",No,0 days 00:00:15.416476000,Yes,Yes,high quality feedback
978,48400,1465,False,2213,See also Dr. P. Broca in'Journal de la Physiologie'<token>tome</token> 2 page 368. ),"""Drive three inches of cauld airn into his <token>brisket</token> !""shouted a third.",No,0 days 00:00:04.532227000,No,,high quality feedback
978,48400,1917,False,2213,See also Dr. P. Broca in'Journal de la Physiologie'<token>tome</token> 2 page 368. ),"""Drive three inches of cauld airn into his <token>brisket</token> !""shouted a third.",Yes,0 days 00:00:03.921008000,No,,high quality feedback
978,48400,1980,True,2213,See also Dr. P. Broca in'Journal de la Physiologie'<token>tome</token> 2 page 368. ),"""Drive three inches of cauld airn into his <token>brisket</token> !""shouted a third.",No,0 days 00:00:03.042872000,No,No,high quality feedback
978,48400,1988,True,2213,See also Dr. P. Broca in'Journal de la Physiologie'<token>tome</token> 2 page 368. ),"""Drive three inches of cauld airn into his <token>brisket</token> !""shouted a third.",No,0 days 00:00:14.597625000,No,No,high quality feedback
978,49741,1465,False,425,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,This force seems to have skirted Wepener without attacking a place of such evil <token>omen</token> to their cause.,No,0 days 00:00:09.498566000,Yes,,high quality feedback
978,49741,1917,False,425,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,This force seems to have skirted Wepener without attacking a place of such evil <token>omen</token> to their cause.,Yes,0 days 00:00:04.816018000,Yes,,high quality feedback
978,49741,1980,True,425,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,This force seems to have skirted Wepener without attacking a place of such evil <token>omen</token> to their cause.,Yes,0 days 00:00:02.761652000,Yes,Yes,high quality feedback
978,49741,1988,True,425,For as winter slowly changed to early spring it became known that something of great <token>portent</token> was under way.,This force seems to have skirted Wepener without attacking a place of such evil <token>omen</token> to their cause.,Yes,0 days 00:00:12.309000000,Yes,Yes,high quality feedback
978,48712,1465,False,2865,"But the carriage rolled on immediately, without wakening Mrs. Hilbery, and left the couple standing by the <token>obelisk</token>.","The Revision, especially with a throne standing on its <token>vertex</token>, has been a work of difficulty, of delicacy.",No,0 days 00:00:04.900466000,No,,high quality feedback
978,48712,1917,False,2865,"But the carriage rolled on immediately, without wakening Mrs. Hilbery, and left the couple standing by the <token>obelisk</token>.","The Revision, especially with a throne standing on its <token>vertex</token>, has been a work of difficulty, of delicacy.",Yes,0 days 00:00:15.152189000,No,,high quality feedback
978,48712,1980,True,2865,"But the carriage rolled on immediately, without wakening Mrs. Hilbery, and left the couple standing by the <token>obelisk</token>.","The Revision, especially with a throne standing on its <token>vertex</token>, has been a work of difficulty, of delicacy.",No,0 days 00:00:03.341896000,No,No,high quality feedback
978,48712,1988,True,2865,"But the carriage rolled on immediately, without wakening Mrs. Hilbery, and left the couple standing by the <token>obelisk</token>.","The Revision, especially with a throne standing on its <token>vertex</token>, has been a work of difficulty, of delicacy.",No,0 days 00:00:23.563168000,No,No,high quality feedback
978,48569,1465,False,1965,"""two <token>egregious</token> fools, if you cannot at once forget the angry words which you each have used.","""Do not look upon me as being too intensely <token>parochial</token>, Dorminster,""he said.",No,0 days 00:00:04.184647000,No,,high quality feedback
978,48569,1917,False,1965,"""two <token>egregious</token> fools, if you cannot at once forget the angry words which you each have used.","""Do not look upon me as being too intensely <token>parochial</token>, Dorminster,""he said.",Yes,0 days 00:00:03.760307000,No,,high quality feedback
978,48569,1980,True,1965,"""two <token>egregious</token> fools, if you cannot at once forget the angry words which you each have used.","""Do not look upon me as being too intensely <token>parochial</token>, Dorminster,""he said.",Yes,0 days 00:00:05.966243000,No,No,high quality feedback
978,48569,1988,True,1965,"""two <token>egregious</token> fools, if you cannot at once forget the angry words which you each have used.","""Do not look upon me as being too intensely <token>parochial</token>, Dorminster,""he said.",No,0 days 00:00:48.049274000,No,No,high quality feedback
978,48533,1465,False,2979,"However, young people could not be quite old people, he concluded, and custom was <token>omnipotent</token>.",But it was difficult to burn ; and burning a chest and papers looks like a <token>shameful</token> act.,No,0 days 00:00:06.505120000,No,,high quality feedback
978,48533,1917,False,2979,"However, young people could not be quite old people, he concluded, and custom was <token>omnipotent</token>.",But it was difficult to burn ; and burning a chest and papers looks like a <token>shameful</token> act.,Yes,0 days 00:00:04.695019000,No,,high quality feedback
978,48533,1980,True,2979,"However, young people could not be quite old people, he concluded, and custom was <token>omnipotent</token>.",But it was difficult to burn ; and burning a chest and papers looks like a <token>shameful</token> act.,No,0 days 00:00:06.632418000,No,No,high quality feedback
978,48533,1988,True,2979,"However, young people could not be quite old people, he concluded, and custom was <token>omnipotent</token>.",But it was difficult to burn ; and burning a chest and papers looks like a <token>shameful</token> act.,No,0 days 00:00:16.172869000,No,No,high quality feedback
978,48538,1465,False,2134,"“ Ah, yes, indeed, ” said the Merchant, responding readily to what seemed like a safe <token>platitude</token> ;",My friends began to make <token>bets</token> against the various sailing dates of the Snark.,No,0 days 00:00:05.524073000,No,,high quality feedback
978,48538,1917,False,2134,"“ Ah, yes, indeed, ” said the Merchant, responding readily to what seemed like a safe <token>platitude</token> ;",My friends began to make <token>bets</token> against the various sailing dates of the Snark.,No,0 days 00:00:03.786201000,No,,high quality feedback
978,48538,1980,True,2134,"“ Ah, yes, indeed, ” said the Merchant, responding readily to what seemed like a safe <token>platitude</token> ;",My friends began to make <token>bets</token> against the various sailing dates of the Snark.,Yes,0 days 00:00:06.195640000,No,No,high quality feedback
978,48538,1988,True,2134,"“ Ah, yes, indeed, ” said the Merchant, responding readily to what seemed like a safe <token>platitude</token> ;",My friends began to make <token>bets</token> against the various sailing dates of the Snark.,No,0 days 00:00:26.394389000,No,No,high quality feedback
978,49735,1465,False,3083,"""Nothing more probable, dear John ; we know its size and, reasoning from <token>analogy</token>, may easily conjecture its use.","But in books everything is settled for them, without the <token>exertion</token> of any considerable diligence or sagacity.",No,0 days 00:00:04.101709000,No,,high quality feedback
978,49735,1917,False,3083,"""Nothing more probable, dear John ; we know its size and, reasoning from <token>analogy</token>, may easily conjecture its use.","But in books everything is settled for them, without the <token>exertion</token> of any considerable diligence or sagacity.",Yes,0 days 00:00:06.005158000,No,,high quality feedback
978,49735,1980,True,3083,"""Nothing more probable, dear John ; we know its size and, reasoning from <token>analogy</token>, may easily conjecture its use.","But in books everything is settled for them, without the <token>exertion</token> of any considerable diligence or sagacity.",No,0 days 00:00:03.580158000,No,No,high quality feedback
978,49735,1988,True,3083,"""Nothing more probable, dear John ; we know its size and, reasoning from <token>analogy</token>, may easily conjecture its use.","But in books everything is settled for them, without the <token>exertion</token> of any considerable diligence or sagacity.",No,0 days 00:00:24.561480000,No,No,high quality feedback
978,49790,1465,False,2658,Nothing is gained in strength nor precision by this kind of <token>pleonasm</token>.,"""You heard the <token>rehearsal</token> of the masque, I believe, but you did not hear that charming Mona?""",No,0 days 00:00:04.989675000,No,,high quality feedback
978,49790,1917,False,2658,Nothing is gained in strength nor precision by this kind of <token>pleonasm</token>.,"""You heard the <token>rehearsal</token> of the masque, I believe, but you did not hear that charming Mona?""",Yes,0 days 00:00:04.032294000,No,,high quality feedback
978,49790,1980,True,2658,Nothing is gained in strength nor precision by this kind of <token>pleonasm</token>.,"""You heard the <token>rehearsal</token> of the masque, I believe, but you did not hear that charming Mona?""",Yes,0 days 00:00:06.109270000,No,No,high quality feedback
978,49790,1988,True,2658,Nothing is gained in strength nor precision by this kind of <token>pleonasm</token>.,"""You heard the <token>rehearsal</token> of the masque, I believe, but you did not hear that charming Mona?""",No,0 days 00:00:26.404090000,No,No,high quality feedback
978,49068,1465,False,2627,In order to put this point beyond a doubt the dramatist has introduced a <token>soliloquy</token> of Cæsar alone with the Sphinx.,"To him, the touch of her hand as he pressed it in his was the <token>capstone</token> of the whole adventure.",No,0 days 00:00:03.656149000,No,,high quality feedback
978,49068,1917,False,2627,In order to put this point beyond a doubt the dramatist has introduced a <token>soliloquy</token> of Cæsar alone with the Sphinx.,"To him, the touch of her hand as he pressed it in his was the <token>capstone</token> of the whole adventure.",Yes,0 days 00:00:17.128189000,No,,high quality feedback
978,49068,1980,True,2627,In order to put this point beyond a doubt the dramatist has introduced a <token>soliloquy</token> of Cæsar alone with the Sphinx.,"To him, the touch of her hand as he pressed it in his was the <token>capstone</token> of the whole adventure.",No,0 days 00:00:10.321461000,No,No,high quality feedback
978,49068,1988,True,2627,In order to put this point beyond a doubt the dramatist has introduced a <token>soliloquy</token> of Cæsar alone with the Sphinx.,"To him, the touch of her hand as he pressed it in his was the <token>capstone</token> of the whole adventure.",No,0 days 00:00:44.623210000,No,No,high quality feedback
978,48448,1465,False,1482,"Storms are, in fact, almost <token>perpetual</token> in these elevated regions.","The insects of night chirped and chorused with low, <token>incessant</token> hum.",No,0 days 00:00:03.772940000,Yes,,high quality feedback
978,48448,1917,False,1482,"Storms are, in fact, almost <token>perpetual</token> in these elevated regions.","The insects of night chirped and chorused with low, <token>incessant</token> hum.",Yes,0 days 00:00:04.839476000,Yes,,high quality feedback
978,48448,1980,True,1482,"Storms are, in fact, almost <token>perpetual</token> in these elevated regions.","The insects of night chirped and chorused with low, <token>incessant</token> hum.",Yes,0 days 00:00:03.188061000,Yes,Yes,high quality feedback
978,48448,1988,True,1482,"Storms are, in fact, almost <token>perpetual</token> in these elevated regions.","The insects of night chirped and chorused with low, <token>incessant</token> hum.",Yes,0 days 00:00:15.871096000,Yes,Yes,high quality feedback
978,49118,1465,False,209,"Indeed, as usual with him, he is often as <token>equivocal</token> in his expression as he is clear in his design.","""Do you?""answered the captain, with his <token>ambiguous</token> smile shaded by the brim of his soft straw hat.",Yes,0 days 00:00:25.433277000,Yes,,high quality feedback
978,49118,1917,False,209,"Indeed, as usual with him, he is often as <token>equivocal</token> in his expression as he is clear in his design.","""Do you?""answered the captain, with his <token>ambiguous</token> smile shaded by the brim of his soft straw hat.",Yes,0 days 00:00:17.160487000,Yes,,high quality feedback
978,49118,1980,True,209,"Indeed, as usual with him, he is often as <token>equivocal</token> in his expression as he is clear in his design.","""Do you?""answered the captain, with his <token>ambiguous</token> smile shaded by the brim of his soft straw hat.",No,0 days 00:00:03.659308000,Yes,Yes,high quality feedback
978,49118,1988,True,209,"Indeed, as usual with him, he is often as <token>equivocal</token> in his expression as he is clear in his design.","""Do you?""answered the captain, with his <token>ambiguous</token> smile shaded by the brim of his soft straw hat.",Yes,0 days 00:00:25.095366000,Yes,Yes,high quality feedback
978,48238,1465,False,2122,She was like those <token>pellucid</token> waters whose great clearness deceives the eye as to their depth.,At the same time it favours <token>coercive</token> ways of affecting opinion.,Yes,0 days 00:00:36.551938000,No,,high quality feedback
978,48238,1917,False,2122,She was like those <token>pellucid</token> waters whose great clearness deceives the eye as to their depth.,At the same time it favours <token>coercive</token> ways of affecting opinion.,Yes,0 days 00:00:04.196586000,No,,high quality feedback
978,48238,1980,True,2122,She was like those <token>pellucid</token> waters whose great clearness deceives the eye as to their depth.,At the same time it favours <token>coercive</token> ways of affecting opinion.,No,0 days 00:00:05.438659000,No,No,high quality feedback
978,48238,1988,True,2122,She was like those <token>pellucid</token> waters whose great clearness deceives the eye as to their depth.,At the same time it favours <token>coercive</token> ways of affecting opinion.,No,0 days 00:00:42.043978000,No,No,high quality feedback
978,50126,1465,False,2051,"She found, however, that it was one to which she must <token>inure</token> herself.","Reason <token>disclaims</token> it altogether, and it cannot be said to lodge in the blood, or the animal spirits.",Yes,0 days 00:00:16.572548000,No,,high quality feedback
978,50126,1917,False,2051,"She found, however, that it was one to which she must <token>inure</token> herself.","Reason <token>disclaims</token> it altogether, and it cannot be said to lodge in the blood, or the animal spirits.",Yes,0 days 00:00:06.364395000,No,,high quality feedback
978,50126,1980,True,2051,"She found, however, that it was one to which she must <token>inure</token> herself.","Reason <token>disclaims</token> it altogether, and it cannot be said to lodge in the blood, or the animal spirits.",No,0 days 00:00:10.240406000,No,No,high quality feedback
978,50126,1988,True,2051,"She found, however, that it was one to which she must <token>inure</token> herself.","Reason <token>disclaims</token> it altogether, and it cannot be said to lodge in the blood, or the animal spirits.",Yes,0 days 00:00:19.989686000,No,No,high quality feedback
